"","B.cells","CAFs","Cancer.Epithelial","Endothelial","Myeloid","Normal.Epithelial","Plasmablasts","PVL","T.cells"
"056x014",4.02918873627723e-05,0.634746378296032,0.176421366082147,0.0474069203868816,0.0340437346091109,0.107220433076386,4.02918873600166e-05,4.02918873600184e-05,4.02918873600165e-05
"056x015",4.23130690461816e-05,0.620406628372097,4.23130687047382e-05,0.0597562995589976,0.17253384316418,0.129777613423303,4.23130688869637e-05,4.23130687047378e-05,0.0173563632060802
"056x016",3.1649307157958e-05,0.654045866183067,0.00475604170959503,0.192689060650761,0.0885586520937852,0.0529564777093939,3.16493103226824e-05,3.16493094977526e-05,0.00689895372642014
"056x017",3.84454682241794e-05,0.627006557998389,0.014979838659657,0.195387664454513,0.0691901213071973,3.8445468225485e-05,0.0804831245162529,0.0102044207285729,0.00267138139896851
"056x018",0.000786908810406701,0.704670733626614,2.32440663848866e-05,0.0743054066318482,0.163246227265834,0.0469458611533399,0.00997513031298467,2.32440662089235e-05,2.32440663787361e-05
"056x019",6.05474951042129e-05,0.368086567440657,0.0437100192053588,0.298418133847258,0.130139572349188,0.0749432584975444,6.05474935994017e-05,6.05474955490538e-05,0.0845208061757407
"056x020",0.000123949281148695,0.29000194519349,0.352738262278116,0.110788752874152,0.191132475713515,0.00892055787404155,0.000123949281658816,0.000123949281149719,0.0460461582227272
"056x021",0.000609500125387282,0.372565157851117,0.0182315174776547,0.101743837334494,0.155191856369679,0.0771994575641971,0.0546059947400646,0.000131466139815149,0.21972121239759
"056x022",0.0157677730724603,0.126222762721328,0.049051831228889,0.0868921968620233,0.212787722193267,0.131799941479076,0.00636940272359684,0.00154948620742487,0.369558883511935
"056x023",0.000242389157407936,0.0101953936653551,0.541289673163367,0.0333562531917062,0.0383151872213818,0.286474734789395,0.0647348023066558,0.0166376634728519,0.00875390303187905
"056x024",0.00262378802711142,7.38795551193582e-05,0.910560287419783,7.38794301454593e-05,7.38796212506923e-05,0.00885928282441785,0.0709629238109342,0.0066981996920662,7.38796191717357e-05
"056x025",0.00500911184738538,0.0128480244307679,0.313520213613902,0.0748613823031182,0.026216663130024,0.506313070880801,0.0117589067183041,0.0420754303441725,0.00739719673152545
"056x026",0.00632616252025315,0.127426739743672,0.103062325479252,0.0653545982865516,0.0722185805564658,0.531788196347034,0.0332938497646419,0.0273649436980549,0.0331646036040747
"056x027",0.00343129967700258,0.0874338070596519,0.31226838568955,0.038937671174915,0.0501048960174337,0.502894211600473,4.1972009717616e-05,5.15621825953371e-05,0.00483619458866054
"056x028",0.0059491288154838,0.0121607468558284,7.21901320428712e-05,0.0213385451641081,0.0280888380339581,0.914635696662151,1.79310048207817e-05,0.00968991162692347,0.00804701170468318
"056x029",4.51130329388746e-05,0.0199990718948146,0.257243122242504,0.014987697665904,0.0282159400945961,0.642527803040213,0.00489818225329124,0.0281229263493623,0.00396014342637571
"056x030",0.00111839501126715,0.0296045230707451,0.000148807510157309,0.10660676679281,0.0141841544108253,0.804687687085096,0.00263003276769125,0.0216163245183724,0.0194033088330352
"056x031",3.0839725011663e-05,0.213529956356556,0.000429614283488361,0.0588367624755297,0.0605283330123986,0.61503422939947,3.08397277733021e-05,0.037302474197641,0.0142769508221313
"056x032",4.36841153714646e-05,0.135731453549762,4.36841153842297e-05,0.103655852940738,0.0361224479652356,0.676414866987224,4.36841153509935e-05,0.044296515852995,0.00364781035793842
"056x033",0.00483660756519625,0.151900340657977,0.146063610231576,0.0887176572501429,0.0641712628003845,0.48502658719725,6.21217943138307e-05,0.0591596907088556,6.21217943047554e-05
"056x034",6.65405108850028e-05,0.481264297699215,0.0187828690485012,0.253334594457965,0.0338454596482598,0.212506617102078,6.65405110304211e-05,6.65405110297165e-05,6.65405110362516e-05
"056x035",0.000700195280885313,0.217493880984804,0.124741662817578,0.0141606065121314,0.0752112902128618,0.217708921302467,0.0559499736473837,0.238506447105525,0.0555270221363639
"056x036",0.0379081019266147,0.419453683256188,0.0261746235307211,0.0855266602228439,0.305315457345079,0.0166456499604242,0.0184652763145516,0.0371769894821002,0.0533335579614782
"056x037",0.10156422243268,0.220492606743658,0.00428274787063051,0.226497775205443,0.154794716627875,0.0261928290611907,0.0463021473593674,0.000178127995084697,0.219694826704071
"056x038",0.0249953336679617,0.0703586285800032,0.269940439399007,0.0517225765395093,0.0520144719565128,0.291901157842584,0.146032867339855,0.0189085021986509,0.0741260224759161
"056x039",0.0141254090112239,0.0471039222138603,0.545245556260156,0.0114118951647268,0.0783877494154275,0.256505604269587,0.0105581658165604,0.000310961037818097,0.03635073681064
"056x040",0.0295594448395651,0.110078491983209,0.1758532781454,0.0790236979243822,0.072138619148338,0.327133377197583,0.00712099397925502,0.000312458636063968,0.198779638146204
"056x041",0.0772161834407759,0.142979827528926,0.0844070820805686,0.10205093616639,0.148546729205707,0.134562518586247,0.0213782503431462,0.0168376550168882,0.272020817631352
"056x042",0.0133719493529501,0.105825463406567,0.168577112246474,0.07791685480328,0.049911030364649,0.38612849470238,0.155169799863964,0.0140934938193194,0.0290058014404163
"056x043",0.00582243885184601,0.115185170365833,0.102209552963221,0.0283201502411971,0.0462435773808055,0.497073897551936,0.170804436792559,0.000888623999719605,0.0334521518528831
"056x044",0.0284220857310585,0.18036317449113,0.0194897740145835,0.151212532264632,0.116163125099971,0.0245586067668568,0.193312322672905,0.0117536301514698,0.274724748807393
"056x045",0.00722010604032513,0.347671975065655,0.00973138928854385,0.220405021919085,0.216598668214625,0.0462097615806757,9.96300068093297e-05,0.0323077382299099,0.119755709654372
"056x046",9.56686248376674e-05,0.125745226757912,9.56686243010541e-05,0.451394259331809,0.204730947497753,0.0474673916758053,9.56686247999576e-05,0.145596738536838,0.0247784303259431
"056x047",0.000221225835237203,0.274203676644921,0.000221225826754606,0.304671551088305,0.0492665262630451,0.0992331792802025,0.000221225825741886,0.115205048553864,0.156756340681929
"056x048",8.74806606410381e-05,0.333808664279261,0.0279194828161552,0.218141103985183,0.20269643199239,0.0153711834663172,8.74806604164445e-05,0.192533631781515,0.0093545403581207
"056x049",6.63159019049759e-05,0.118246554108399,6.63159019048822e-05,0.503682882739371,0.0656874916852594,0.191332401462626,6.6315901904905e-05,0.0826687609489593,0.0381829613496704
"056x050",0.000429669820962521,0.304805467812825,0.318535556932036,0.0999255753160142,0.229575815430953,0.0443090402583257,0.000429669821334362,0.00042966982189503,0.00155953478565298
"056x051",0.0168633253878171,0.166632453731006,0.0765917679965907,0.449662989071121,0.2073076530634,0.0820758272040912,0.000288661182724323,0.000288661184022738,0.000288661179226369
"056x052",0.000196865499148576,0.168447919968356,0.057024744170471,0.0734387577103098,0.535911234694951,0.12272255955535,0.000196865499149585,0.0418641874039347,0.000196865498329931
"057x002",3.47201087301554e-05,0.696661223812816,0.0350990473388805,0.0329996670880256,0.180559080757987,0.0106018509799657,3.47201064571601e-05,3.47201085942641e-05,0.0439749696985433
"057x003",0.0216421758964831,0.234663163303048,0.00451231012457822,0.404804121760261,0.18911668858112,0.0684243138164849,0.00156628321144229,9.16249675176127e-05,0.0751793183390645
"057x004",0.00239775960340939,0.244331066322081,0.000121859200001252,0.150999057042301,0.0629255348675436,0.361173676482512,0.162543118551772,0.000121859200001253,0.0153860687303785
"057x005",0.00596651310983566,0.308736222483242,0.046251246893729,0.0999061970840397,0.0686208481929981,0.357763249669958,0.0956529905737215,0.00411500694204951,0.0129877250504267
"057x006",0.00646744410824068,0.579716516877556,3.88232926009175e-05,0.10730176718727,0.0973873096399374,0.0154712562649654,0.0963334959354697,0.0543184614771191,0.0429649252168411
"057x007",6.86911206751716e-05,0.731902982673275,0.0188910506035987,0.0344311232174606,0.145142093537179,0.0477638148007331,0.0165797072995373,6.869112068873e-05,0.00515184562685303
"057x008",0.0121026945423664,0.636564716222008,6.54752840655259e-05,0.197398047297425,0.0653540973733888,0.0883185434284014,6.54752840653043e-05,6.54752840655257e-05,6.54752842141837e-05
"057x009",5.52559782505613e-05,0.730220644276413,5.5255978249857e-05,0.136462665492457,0.0315680927072732,0.0501599350199032,5.52559783886547e-05,5.52559781261507e-05,0.0513676385909382
"057x010",0.0795960282530882,0.675326926226103,4.37094719893464e-05,0.0225454627231792,0.14802200472973,0.051080325717053,4.37094719892393e-05,4.37094714654428e-05,0.0232981239354021
"057x011",4.65624205505263e-05,0.697552150009564,4.65624205267423e-05,0.0115444120444681,0.212209771994553,0.0784608538476501,4.65624216444801e-05,4.65624205267381e-05,4.65624205168918e-05
"057x012",5.85914525896064e-05,0.753853526812983,5.85914529236765e-05,0.00312498982061382,0.0142619120071013,0.0823096506597673,5.85914531132509e-05,0.113781246560714,0.0324928997801941
"057x013",0.000241207225241339,0.514693761173475,0.000241207225256345,0.0476286998526213,0.0278787001987281,0.197723106040538,0.000241207225252239,0.17332163616072,0.038030474898168
"057x014",0.0073637981467957,0.54074231074024,4.52316940733684e-05,0.271774941382603,0.0888986184508676,0.0739854447583663,4.52316931529028e-05,4.5231693639303e-05,0.0170991914402606
"057x015",7.94884520636256e-05,0.149327444350725,0.0574676402204412,0.0697037891733303,0.103200703467854,0.614831569919395,7.94884524758209e-05,0.00124614164462038,0.00406373431909397
"057x016",0.000945789726829816,0.260625937205505,8.98988956785825e-05,0.0985106489721135,0.123691550656218,0.510804148246821,0.00175703662635342,0.0015620112274925,0.00201297844298865
"057x017",4.37308710030772e-05,0.660113389040026,4.37308710046637e-05,0.0603851276742684,0.0741829268982014,0.17882732030914,0.0263163125943476,4.37308710046679e-05,4.37308710035744e-05
"057x018",2.02844490173992e-05,0.6169621228853,2.02844494831079e-05,0.288753182794331,0.0291224405059058,0.0649794458538199,2.02844494834107e-05,0.000101670163176174,2.02844494833262e-05
"057x019",2.87944334176501e-05,0.0757212077678263,2.87944334167244e-05,0.679731249094618,0.16280066212365,0.0499978377444788,2.87944329492664e-05,0.0316338655362417,2.87944334013573e-05
"057x020",0.000114934167701411,0.470085343356201,0.000114934170013587,0.144466479348909,0.273281647639383,0.0602345092629976,0.000114934170017261,0.000114934170017856,0.051472283714759
"057x021",0.00127201621852096,0.5925877128799,4.08683055381722e-05,0.127362333028507,0.143713694739574,0.0431842691270563,4.08683055839819e-05,4.08683055379203e-05,0.0917573690897815
"057x022",0.00597800289274167,0.276389756794659,0.0232686854414525,0.152959276881922,0.147775048332447,0.0534869106711487,0.00192889686453523,0.00012742263643074,0.338085999484663
"057x023",0.0147983315067625,0.0525668885031327,0.19751258010708,0.0474633088826334,0.114202911636009,0.374070383214892,0.00611123540263258,0.0087592728738114,0.184515087873046
"057x024",0.00362049197401489,0.0135803817987155,0.438700111907948,0.030701458944205,0.0508184043462467,0.354312059264276,0.0481346564271819,0.0502627179486362,0.00986971738877524
"057x025",0.00564368764039456,0.214914670449907,0.169121889276886,0.0402165662757584,0.100026133923585,0.346663179209427,0.0958601457798899,0.000101127871930069,0.0274525995722226
"057x026",8.35953151020126e-05,0.336035696022893,0.130352914584229,0.0844815913985805,0.0578100596219289,0.270630034960851,0.0857719595911573,9.95603823167717e-05,0.0347345881229417
"057x027",0.00983386560657389,0.0801045349355557,0.238268380135168,0.0316480986352025,0.0224045668602547,0.601261920668043,7.58316056922062e-05,0.00639761927236843,0.0100051822811416
"057x028",0.00308565337242621,0.0919496145816716,0.0779814606955008,0.0880691951355369,0.020062942434033,0.671180708961365,0.000577084663916661,0.034214052062408,0.0128792880931417
"057x029",0.0038327248270503,0.075493590311962,0.000455024252374695,0.0645983957553936,0.0422775984089035,0.719981288715693,0.000746854029030913,0.075977709236038,0.0166368144635538
"057x030",0.00303012661900632,0.0660995564981311,0.0623742757192792,0.0767557931755612,0.0245609759839184,0.67201546666533,4.0828811831182e-05,0.0932698871205652,0.00185308940637795
"057x031",0.00335017721812777,0.070948567795913,2.11826099866668e-05,0.0619445758595052,0.0440854016287323,0.795634026899871,2.11826096915122e-05,0.00524845570988534,0.0187464296682876
"057x032",0.0016796293056859,0.0781847695659193,6.09886341892259e-05,0.0656710300508044,0.0431977552443828,0.715886258296139,0.00419050630097449,0.082747248985639,0.00838181361626606
"057x033",0.000211173801771166,0.0391433113207712,0.289728776841282,0.216109542012414,0.000211173804796846,0.21492644117369,0.000211173802065329,0.213649489744406,0.0258089174988037
"057x034",0.00186514380741673,0.136086591441214,0.108600246269925,0.200266111795494,0.0334828431009942,0.502499639260646,0.00799138909875869,0.00590375273638989,0.00330428248916245
"057x036",6.52021933590924e-05,0.5105981678241,0.0490011062440115,0.230933746174907,0.0451511552438087,0.142327615104659,6.5202194904394e-05,6.52021949034887e-05,0.0217926028253467
"057x037",0.0540825083488388,0.238367207347425,0.0153575080487316,0.128221737049312,0.107530413829882,0.0294464128368654,0.0026326284853287,0.0475424493435088,0.376819134710107
"057x038",0.0231592302042242,0.139946739550293,0.049580551661162,0.0383068007409696,0.117940269348906,0.40757786336891,0.0517094853527339,0.0208948177748425,0.150884241997959
"057x039",0.00888323544064101,0.0283898702222684,0.4674415315691,0.0176542539960742,0.0130906018236687,0.378451791365789,0.0404069542022693,0.0161468689373626,0.029534892442827
"057x040",0.0334926133782361,0.14675339047174,0.0953575001304646,0.0629864096940134,0.0760914519592431,0.422036762332784,0.0230616323084455,0.00217416991755416,0.138046069807519
"057x041",0.0777736833445815,0.123062182684087,0.0639765766312639,0.00414085535963907,0.177031505085431,0.0772179650944378,0.0419775035592201,0.00803647204108727,0.426783256200253
"057x042",0.00766592357337379,0.0698956795057517,0.134200950593371,0.0446067760040094,0.0617850164308847,0.59543350510452,0.0323356017398328,0.0225659794848586,0.0315105675633974
"057x043",0.0161045129778386,0.108754220243009,0.0608874903500994,0.0325537968794035,0.099349128941817,0.287031770887449,0.315829950773454,0.0130768582521234,0.0664122706948062
"057x044",0.0149256841205456,0.194824699399495,0.000129556862262783,0.0783279535033261,0.175732351008642,0.0625396200470773,0.101971823412666,0.000142202406085688,0.371406109239898
"057x045",0.0105521266409801,0.389558381803026,0.0393904515514357,0.0186146713371201,0.308281005385206,0.0401794754472605,0.00108011886150299,9.69502659889903e-05,0.19224681870748
"057x046",9.27991669876937e-05,0.35326766760506,0.0179990855391215,0.316453334767152,0.166292330155492,0.0498188278553774,9.27991673549893e-05,0.00964242312654064,0.0863407326169145
"057x047",0.0886726155310649,0.194459935974457,0.149825401482597,0.233677902442477,0.155987554586721,0.058152722319249,0.000646394618058578,0.0631491828526475,0.0554282901927274
"057x048",0.000357360233852102,0.301508374888929,0.000357360234251798,0.316631434836184,0.0430400274028115,0.248616852998897,0.0388894334089996,0.000357360234251802,0.0502417957618231
"057x049",0.0727860097316535,0.156293396840708,0.00137282073093467,0.22184097283373,0.182806472344022,0.0909331913965717,0.0924374446533808,0.141562956492696,0.0399667349763039
"057x051",0.0789796295066224,0.526958671183347,0.205105418417157,0.144075248160501,0.0258826329129046,4.21991123772298e-05,4.21991130521027e-05,0.000286157475211182,0.0186278441188273
"058x001",9.8207771482072e-05,0.403971457692508,9.82077714820631e-05,9.82077711343905e-05,0.386846685853235,0.0168395373479887,0.0377126258576692,9.82077714826806e-05,0.154236862163018
"058x002",0.00166634619148178,0.717437753978469,0.00148412008750737,0.071253049687203,0.185929763010358,0.0149706685434049,4.8786013874599e-05,0.00574615739426118,0.00146335509344098
"058x003",0.0028965654165819,0.239534926643066,8.13644796874791e-05,0.04368926539449,0.0546528345454022,0.496587346850361,0.0821432727301259,8.13644796874792e-05,0.0803330594605978
"058x004",0.00304964846913063,0.0441352233814618,0.0150205188850125,0.0482399615105343,0.0279915780239366,0.720432158952849,0.114003390035818,0.0121093012393379,0.0150182195019193
"058x005",0.00375918867667478,0.0977290123673686,7.70292482116033e-05,0.0933007251017598,0.0620955369497552,0.537265587280622,0.145217848084946,0.0422425197934923,0.0183125524971692
"058x006",0.000799763666499579,0.312973786626507,5.20478447618933e-05,0.0288538309594112,0.0352204709195455,0.348954386019057,0.256992693687095,0.000173176325408643,0.0159798439517152
"058x007",0.00459289761053096,0.315940112153039,5.42865146313387e-05,0.0430962102894714,0.0893273665972597,0.513007567335162,0.0108224817478144,0.0123634766538036,0.0107956010982875
"058x008",9.12906445580598e-05,0.434021498569337,0.0735527391231448,0.018682030840987,0.128292071086218,0.335657762950378,0.00884611990195121,0.000120253490265395,0.000736233393160739
"058x009",0.00385666418715546,0.490732740428728,0.00396462660253313,0.294921604982382,0.143061675181289,0.0169128137425369,0.0104255678694698,6.30069021924321e-05,0.0360613001037133
"058x010",0.00190909479000888,0.476703559180709,5.60967313822375e-05,0.277078784602487,0.0827255580997912,0.0201609066181741,0.115878555189877,5.60967313803193e-05,0.0254313480561903
"058x011",0.00360520688069853,0.718958105445082,0.000472479383076825,0.165680530628644,0.0285526976329109,0.0825855823578467,4.84658903219916e-05,4.84658907123443e-05,4.8465890707311e-05
"058x012",6.67744033814159e-05,0.495077505563801,6.67744033795644e-05,0.0868918532185566,0.263234411773688,0.110362493191381,6.67744023555089e-05,0.0216912751601324,0.0225421378833246
"058x013",3.26860628144189e-05,0.790386972158423,0.00365435831607448,0.0555699774282105,0.042600732902291,0.062865678682755,3.26860610613182e-05,3.72201230242405e-05,0.044819688265346
"058x014",4.16217176250938e-05,0.464638310534129,0.0723337608606519,0.289714381401075,0.0727407941801625,0.0559249488637601,4.16217170282643e-05,4.16217189792477e-05,0.0445229390065892
"058x015",3.82300361798289e-05,0.0999326874728902,0.0124017193655877,0.0549609488186236,0.0597845027104464,0.760693265261459,3.82300362768767e-05,0.00421035532175168,0.00794006097678432
"058x016",8.83901426465362e-05,0.216715501693624,8.83901426205068e-05,0.0998549059381608,0.087027648674902,0.57998602661461,0.00484082728207167,8.83901426205221e-05,0.0113099193687443
"058x017",0.00038793339896193,0.51844925291382,4.17880653424908e-05,0.274077387041365,0.145368994302825,0.0612979868118167,4.17880655045725e-05,0.000121176387090735,0.000213693013273611
"058x018",6.24645112697081e-05,0.347676958416939,6.2464512423936e-05,0.291785324429112,0.226554594992289,0.0734740753849962,6.24645124244904e-05,0.0452208165784643,0.0151008366620808
"058x019",0.000144465599455603,0.240140927303069,0.0276833354240841,0.347342657096446,0.191165769468942,0.0199596689520572,0.000144465601049678,0.0339071957864768,0.13951151476842
"058x020",3.39527903700365e-05,0.740580186498744,3.39527903483204e-05,0.157658851178351,0.080219092285372,0.017548939760069,3.39527906638425e-05,3.39527902535192e-05,0.00385711911582866
"058x021",0.000174079331920632,0.491110873405896,0.0792441710446251,0.0415575144343994,0.0680271045631809,0.212422210323104,0.000174079333194663,0.0762787412729828,0.0310112262906966
"058x022",0.000196571816737572,0.17060290967439,0.104645813474295,0.27840638387833,0.16589883731086,0.180447208275827,0.000196571811499582,0.0375987467086634,0.062006957049397
"058x023",0.000129303432259567,0.299326444393021,0.000129303432258741,0.226503023162901,0.117937258501052,0.195482721977525,0.0376491459044985,0.000153530621090158,0.122689268575394
"058x024",0.00291547070968749,0.286624301055957,0.0873116265169018,0.0047519472210677,0.0945333776270356,0.234070042762559,0.18840916397789,0.000163028421734267,0.101221041707166
"058x025",8.84178546147298e-05,0.40880290805056,0.0861634930011211,0.16895773270832,0.190198025721754,0.0825992472212766,0.0148616898871838,8.84178563445691e-05,0.0482400676988254
"058x026",0.00928521226449668,0.0589812483119558,0.200836472483406,0.111625875178936,0.0451755776102769,0.545662276922551,4.55150547175505e-05,0.0204348476845377,0.00795297448912302
"058x027",4.16770204732225e-05,0.0123147355538445,0.485229249221152,0.0336729552665537,0.0109220261045083,0.435481209100893,4.16770204770204e-05,0.0118496612984605,0.0104468094136386
"058x028",0.00937132415199315,0.00960701780539371,0.15380760552401,0.0430498377386186,0.010391147644043,0.75441948388476,0.0105496415165908,5.92731056552714e-05,0.00874466862893549
"058x029",0.00939567199289939,0.0230745836779669,0.15439449328001,0.00491693170865324,0.0217458211541167,0.779953246585269,3.03454902499382e-05,0.00579046431680595,0.000698441794029157
"058x030",0.0175514977511999,0.0428561833568353,0.000253181794609196,0.0165340881937132,0.0105756998275498,0.834116022009528,3.67626713881245e-05,0.0718304697527253,0.00624609464245168
"058x031",0.00777308451141657,0.0838745836316153,5.94302193011533e-05,0.105042307871125,0.0323276497473391,0.627460123654084,4.70582442693678e-05,0.124991342606281,0.018424419514569
"058x032",0.00439953852934978,0.0380678937505829,0.000236089400992497,0.0289243527855318,0.0361117556080323,0.831537451236412,3.98037221575101e-05,0.0443446939281165,0.0163384210388249
"058x033",3.06924984743912e-05,0.100091705706984,0.000173090737541051,0.0128262851222514,0.0574254206894423,0.717434300789984,3.06924984709168e-05,0.101945210491964,0.0100426014648883
"058x034",0.00643716997351168,0.419806838471317,0.0148592421147685,0.163795450013139,0.0202446659249815,0.34812794728938,6.64406882254485e-05,0.026595804836453,6.6440688224324e-05
"058x035",5.3554466917554e-05,0.745045957343752,5.35544712848758e-05,0.147449109374635,0.0144222841029191,0.0755066745886007,5.35544713421805e-05,5.35544712848807e-05,0.0173617567092641
"058x036",0.000388806484586593,0.343538831800347,0.0296453665931245,0.281969345249681,0.18344768361824,0.0588017734901184,0.000388806484587966,0.0789201426378883,0.0228992436414263
"058x037",0.000112529257914498,0.372878941592234,0.0617446964165702,0.0594162810586078,0.405630088259897,0.0570526600043398,0.000112529258887359,0.0202017638413335,0.0228505103102158
"058x038",0.0208830716452237,0.316544155712568,0.0179520023954984,0.0161406695592959,0.102312005009802,0.0914941820717617,9.29752090851806e-05,0.0110177679156251,0.42356317048114
"058x039",0.10332378449063,0.17362236942797,0.0308084825987248,0.0259461052701141,0.0676106832873051,0.16350858241066,0.115984050161914,0.0368402321839969,0.282355710168685
"058x040",0.123297961722466,0.160771680168369,8.49331821441822e-05,0.0326996436450221,0.11840321813612,0.0551743194006284,0.0898668999795901,0.0643930002903406,0.355308343475319
"058x041",0.114607252143483,0.0505394649012646,0.00808839858271135,0.0380036983920112,0.155838387211595,0.00743955772793893,5.13540160854231e-05,5.13540160541486e-05,0.625380533008856
"058x042",0.0219646443076588,0.0843250669421602,0.10916242016209,0.0384757071610692,0.176969400534956,0.13758312096961,0.0170535577888032,0.0828634310841165,0.331602651049537
"058x043",0.0229027363308011,0.0612894596876838,4.58286531807483e-05,0.0808094580721763,0.120139327174514,0.0171406223792231,0.088704517804215,0.0100054491953586,0.598962600702847
"058x044",0.0126200956204528,0.169712490033715,0.0560191029669123,0.000100738699002351,0.47895219856229,0.0433204362673352,0.022366757716724,0.00727272427524568,0.209635455858323
"058x045",0.000125861834510547,0.179909727476967,0.0371232164849871,0.253135072650424,0.255846563793939,0.0284658318939519,0.000125861835066909,0.117828979488075,0.127438884542079
"058x046",4.42223106629472e-05,0.183827159534196,4.4222310659881e-05,0.550713146484281,0.136452856813166,0.0706613344528021,0.0138364649326997,0.0443763708508771,4.42223106552858e-05
"058x047",0.000370853369318932,0.319213523173493,0.120830844624499,0.207009944805337,0.1721222992726,0.129073482170632,0.000370853369319869,0.000370853369314273,0.0506373458454861
"058x048",0.000335715904704439,0.267812153123749,0.147367635196352,0.0803672030064609,0.308562158463627,0.0991033045960405,0.000335715904416717,0.000335715904710073,0.0957803978999393
"058x049",0.0488965365799533,0.238268186034085,0.0431690961143064,0.0745034009087375,0.322609711548301,0.192064749743117,0.000382879967925267,0.000382879967271158,0.0797225591363037
"058x050",0.000184030587702993,0.180856077784619,0.336905539778689,0.123156351107203,0.0672364650453024,0.000184936977602121,0.000184030587406063,0.0718084131826979,0.219484154948778
"058x052",0.000712025636153022,0.210783568955726,0.220399880280084,0.0660278372171315,0.142368172897577,0.121153537239016,0.000712025636388922,0.237130926501776,0.000712025636147969
"059x002",0.0191159671785005,0.576201327385584,0.00578234111813325,0.194542738661089,0.072721867725022,0.00915331541295999,0.0103016021075207,0.0446594348400829,0.0675214055711074
"059x003",0.00281140789292421,0.462841369259689,9.9242056733547e-05,0.0621721795635544,0.0916559506514988,0.29517712738029,0.00271366094408576,0.0449527353393368,0.0375763269118879
"059x004",0.0038674632727951,0.247694226584726,0.000142028545893654,0.0188380474028792,0.0900310071455781,0.581585761802451,0.00442522261391487,0.000142028545893643,0.0532742140858689
"059x005",0.000601686559956975,0.163488741719029,0.0608985871883909,0.0890171962004181,0.0752225147267708,0.455202750381326,0.133668802361049,0.0104624443909429,0.0114372764721171
"059x006",0.000869189801994654,0.244057197288938,6.69984206749474e-05,0.0623643882839023,0.0693037241716563,0.598214476241725,0.00014519244328793,6.34462081752162e-05,0.0249153871396462
"059x007",0.00743616855540658,0.262285043040469,0.0255925186577321,0.162494666950325,0.111624407061665,0.396073398536125,8.7041283906924e-05,0.0294932259236266,0.00491352999074457
"059x008",0.00547050298187976,0.431091846599762,6.28076654285908e-05,0.11613063306925,0.0980618204119703,0.24967066556198,0.0310395244295488,0.0273788305237812,0.0410933687563985
"059x009",4.42859068890159e-05,0.603926282731357,0.000564385954436336,0.0740217188519907,0.0648887615538594,0.206308472370504,4.42859068883358e-05,0.050157520817189,4.4285906886585e-05
"059x010",0.0027732492902391,0.335814608760869,5.15267252652663e-05,0.250102619167398,0.0410701308721642,0.0637019874457327,0.167929506415915,0.000132358298917045,0.138424013023499
"059x011",0.000100590801236111,0.833193099459164,0.00010059080124239,0.0396261848460429,0.0281283985995651,0.0871352277620653,0.000100590801249216,0.000100590801241771,0.0115147261281934
"059x012",0.00413836207330987,0.831387380452288,0.000130231878428293,0.0278006082941219,0.0455224412121902,0.064290613663861,0.00013023187945739,0.000130231878428023,0.0264698986679149
"059x013",5.32426169149285e-05,0.760006833774117,5.32426169130456e-05,5.32426169203911e-05,0.0542153838673589,0.166186051504211,5.32426157424336e-05,5.32426169130489e-05,0.0193255177709089
"059x014",6.41689344559829e-05,0.543498865276466,0.0195214351092728,0.294761266720406,0.102475931711776,0.0223960776728221,6.41689323824605e-05,6.41689344552302e-05,0.0171539167079638
"059x015",0.00151131847345306,0.428756883849619,0.000103089913125015,0.23192600635039,0.177891806837268,0.0834362555597489,0.0116829635522744,0.000103089913501303,0.0645885855506208
"059x016",6.3948174848089e-05,0.566788534252257,6.39481748487272e-05,0.0758472488851138,0.228652201575482,0.0969598513634659,6.39481748476364e-05,6.39481748487276e-05,0.0314963712242879
"059x017",0.00847913711387633,0.26067701363963,6.55025146740179e-05,0.420097262449151,0.092946007278274,0.0832008280865645,0.021022165156532,0.10314240992045,0.0103696738408483
"059x018",4.84214773763961e-05,0.731842797169402,4.84214773782031e-05,0.0162427039183252,0.0510766766624319,0.141659208438867,4.84214773786208e-05,5.91415755664162e-05,0.0589742078032746
"059x019",0.00438437660323319,0.672719144443571,4.79964347847685e-05,0.0423968323398614,0.160334862318803,0.0864881142845896,4.79964341603136e-05,0.00013051129984163,0.0334501658411544
"059x020",4.01148902217426e-05,0.387019887669056,4.01148902195572e-05,0.152237543307578,0.0577084750985707,0.00557029003750952,4.01148902217755e-05,0.390512490082127,0.0068309691344947
"059x021",0.0357435662759831,0.416423813674657,0.00024716874677583,0.0248420364478869,0.134124339067931,0.232839491366906,0.000247168746777365,0.000247168746775832,0.155285246926308
"059x022",0.000108629932650354,0.500980001188572,0.00010862993400523,0.0486680923109615,0.209569955661678,0.0579622671993868,0.00010862993399455,0.00010862993400522,0.182385163904746
"059x023",7.21923282205776e-05,0.49518775719888,0.185111392994874,0.110476595988549,0.152721407986217,0.0470928340889601,7.21923280192528e-05,7.21923287582853e-05,0.00919343475752117
"059x024",0.000103956794263074,0.245142018976555,0.652224263570371,0.0509905526878346,0.0511233807889718,0.000103956795982884,0.000103956795482362,0.000103956794554824,0.000103956795985099
"059x025",9.83313154366226e-05,0.465994350645962,0.017328424139215,0.181867056816105,0.146464589883093,0.16042531530067,9.83313154376384e-05,0.000122957967076461,0.0276006426170036
