"","x","y"
"037x046",17978.3430658936,18513.0447796251
"037x047",18343.3600485579,18513.0447796251
"037x048",18708.3770312221,18513.0447796251
"037x049",19073.3940138863,18513.0447796251
"037x050",19438.4109965506,18513.0447796251
"037x051",19803.4279792148,18513.0447796251
"037x052",20168.444961879,18513.0447796251
"038x000",1187.56186333919,18878.0617622893
"038x001",1552.57884600342,18878.0617622893
"038x002",1917.59582866765,18878.0617622893
"038x003",2282.61281133187,18878.0617622893
"038x004",2647.6297939961,18878.0617622893
"038x005",3012.64677666033,18878.0617622893
"038x006",3377.66375932455,18878.0617622893
"038x007",3742.68074198878,18878.0617622893
"038x008",4107.69772465301,18878.0617622893
"038x009",4472.71470731724,18878.0617622893
"038x010",4837.73168998146,18878.0617622893
"038x011",5202.74867264569,18878.0617622893
"038x012",5567.76565530992,18878.0617622893
"038x013",5932.78263797414,18878.0617622893
"038x014",6297.79962063837,18878.0617622893
"038x015",6662.8166033026,18878.0617622893
"038x016",7027.83358596683,18878.0617622893
"038x017",7392.85056863105,18878.0617622893
"038x018",7757.86755129528,18878.0617622893
"038x019",8122.88453395951,18878.0617622893
"038x020",8487.90151662374,18878.0617622893
"038x021",8852.91849928796,18878.0617622893
"038x022",9217.93548195219,18878.0617622893
"038x023",9582.95246461642,18878.0617622893
"038x024",9947.96944728064,18878.0617622893
"038x025",10312.9864299449,18878.0617622893
"038x026",10678.0034126091,18878.0617622893
"038x027",11043.0203952733,18878.0617622893
"038x028",11408.0373779376,18878.0617622893
"038x029",11773.0543606018,18878.0617622893
"038x030",12138.071343266,18878.0617622893
"038x031",12503.0883259302,18878.0617622893
"038x032",12868.1053085945,18878.0617622893
"038x033",13233.1222912587,18878.0617622893
"038x034",13598.1392739229,18878.0617622893
"038x035",13963.1562565871,18878.0617622893
"038x036",14328.1732392514,18878.0617622893
"038x037",14693.1902219156,18878.0617622893
"038x038",15058.2072045798,18878.0617622893
"038x039",15423.2241872441,18878.0617622893
"038x040",15788.2411699083,18878.0617622893
"038x041",16153.2581525725,18878.0617622893
"038x042",16518.2751352367,18878.0617622893
"038x043",16883.292117901,18878.0617622893
"038x044",17248.3091005652,18878.0617622893
"038x045",17613.3260832294,18878.0617622893
"038x046",17978.3430658936,18878.0617622893
"038x047",18343.3600485579,18878.0617622893
"038x048",18708.3770312221,18878.0617622893
"038x049",19073.3940138863,18878.0617622893
"038x050",19438.4109965506,18878.0617622893
"038x051",19803.4279792148,18878.0617622893
"038x052",20168.444961879,18878.0617622893
"039x000",1187.56186333919,19243.0787449536
"039x001",1552.57884600342,19243.0787449536
"039x002",1917.59582866765,19243.0787449536
"039x003",2282.61281133187,19243.0787449536
"039x004",2647.6297939961,19243.0787449536
"039x005",3012.64677666033,19243.0787449536
"039x006",3377.66375932455,19243.0787449536
"039x007",3742.68074198878,19243.0787449536
"039x008",4107.69772465301,19243.0787449536
"039x009",4472.71470731724,19243.0787449536
"039x010",4837.73168998146,19243.0787449536
"039x011",5202.74867264569,19243.0787449536
"039x012",5567.76565530992,19243.0787449536
"039x013",5932.78263797414,19243.0787449536
"039x014",6297.79962063837,19243.0787449536
"039x015",6662.8166033026,19243.0787449536
"039x016",7027.83358596683,19243.0787449536
"039x017",7392.85056863105,19243.0787449536
"039x018",7757.86755129528,19243.0787449536
"039x019",8122.88453395951,19243.0787449536
"039x020",8487.90151662374,19243.0787449536
"039x021",8852.91849928796,19243.0787449536
"039x022",9217.93548195219,19243.0787449536
"039x023",9582.95246461642,19243.0787449536
"039x024",9947.96944728064,19243.0787449536
"039x025",10312.9864299449,19243.0787449536
"039x026",10678.0034126091,19243.0787449536
"039x027",11043.0203952733,19243.0787449536
"039x028",11408.0373779376,19243.0787449536
"039x029",11773.0543606018,19243.0787449536
"039x030",12138.071343266,19243.0787449536
"039x031",12503.0883259302,19243.0787449536
"039x032",12868.1053085945,19243.0787449536
"039x033",13233.1222912587,19243.0787449536
"039x034",13598.1392739229,19243.0787449536
"039x035",13963.1562565871,19243.0787449536
"039x036",14328.1732392514,19243.0787449536
"039x037",14693.1902219156,19243.0787449536
"039x038",15058.2072045798,19243.0787449536
"039x039",15423.2241872441,19243.0787449536
"039x040",15788.2411699083,19243.0787449536
"039x041",16153.2581525725,19243.0787449536
"039x042",16518.2751352367,19243.0787449536
"039x043",16883.292117901,19243.0787449536
"039x044",17248.3091005652,19243.0787449536
"039x045",17613.3260832294,19243.0787449536
"039x046",17978.3430658936,19243.0787449536
"039x047",18343.3600485579,19243.0787449536
"039x048",18708.3770312221,19243.0787449536
"039x049",19073.3940138863,19243.0787449536
"039x050",19438.4109965506,19243.0787449536
"039x051",19803.4279792148,19243.0787449536
"039x052",20168.444961879,19243.0787449536
"040x000",1187.56186333919,19608.0957276178
"040x001",1552.57884600342,19608.0957276178
"040x002",1917.59582866765,19608.0957276178
"040x003",2282.61281133187,19608.0957276178
"040x004",2647.6297939961,19608.0957276178
"040x005",3012.64677666033,19608.0957276178
"040x006",3377.66375932455,19608.0957276178
"040x007",3742.68074198878,19608.0957276178
"040x008",4107.69772465301,19608.0957276178
"040x009",4472.71470731724,19608.0957276178
"040x010",4837.73168998146,19608.0957276178
"040x011",5202.74867264569,19608.0957276178
"040x012",5567.76565530992,19608.0957276178
"040x013",5932.78263797414,19608.0957276178
"040x014",6297.79962063837,19608.0957276178
"040x015",6662.8166033026,19608.0957276178
"040x016",7027.83358596683,19608.0957276178
"040x017",7392.85056863105,19608.0957276178
"040x018",7757.86755129528,19608.0957276178
"040x019",8122.88453395951,19608.0957276178
"040x020",8487.90151662374,19608.0957276178
"040x021",8852.91849928796,19608.0957276178
"040x022",9217.93548195219,19608.0957276178
"040x023",9582.95246461642,19608.0957276178
"040x024",9947.96944728064,19608.0957276178
"040x025",10312.9864299449,19608.0957276178
"040x026",10678.0034126091,19608.0957276178
"040x027",11043.0203952733,19608.0957276178
"040x028",11408.0373779376,19608.0957276178
"040x029",11773.0543606018,19608.0957276178
"040x030",12138.071343266,19608.0957276178
"040x031",12503.0883259302,19608.0957276178
"040x032",12868.1053085945,19608.0957276178
"040x033",13233.1222912587,19608.0957276178
"040x034",13598.1392739229,19608.0957276178
"040x035",13963.1562565871,19608.0957276178
"040x036",14328.1732392514,19608.0957276178
"040x037",14693.1902219156,19608.0957276178
"040x038",15058.2072045798,19608.0957276178
"040x039",15423.2241872441,19608.0957276178
"040x040",15788.2411699083,19608.0957276178
"040x041",16153.2581525725,19608.0957276178
"040x042",16518.2751352367,19608.0957276178
"040x043",16883.292117901,19608.0957276178
"040x044",17248.3091005652,19608.0957276178
"040x045",17613.3260832294,19608.0957276178
"040x046",17978.3430658936,19608.0957276178
"040x047",18343.3600485579,19608.0957276178
"040x048",18708.3770312221,19608.0957276178
"040x049",19073.3940138863,19608.0957276178
"040x050",19438.4109965506,19608.0957276178
"040x051",19803.4279792148,19608.0957276178
"040x052",20168.444961879,19608.0957276178
"041x000",1187.56186333919,19973.112710282
"041x001",1552.57884600342,19973.112710282
"041x002",1917.59582866765,19973.112710282
"041x003",2282.61281133187,19973.112710282
"041x004",2647.6297939961,19973.112710282
"041x005",3012.64677666033,19973.112710282
"041x006",3377.66375932455,19973.112710282
"041x007",3742.68074198878,19973.112710282
"041x008",4107.69772465301,19973.112710282
"041x009",4472.71470731724,19973.112710282
"041x010",4837.73168998146,19973.112710282
"041x011",5202.74867264569,19973.112710282
"041x012",5567.76565530992,19973.112710282
"041x013",5932.78263797414,19973.112710282
"041x014",6297.79962063837,19973.112710282
"041x015",6662.8166033026,19973.112710282
"041x016",7027.83358596683,19973.112710282
"041x017",7392.85056863105,19973.112710282
"041x018",7757.86755129528,19973.112710282
"041x019",8122.88453395951,19973.112710282
"041x020",8487.90151662374,19973.112710282
"041x021",8852.91849928796,19973.112710282
"041x022",9217.93548195219,19973.112710282
"041x023",9582.95246461642,19973.112710282
"041x024",9947.96944728064,19973.112710282
"041x025",10312.9864299449,19973.112710282
"041x026",10678.0034126091,19973.112710282
"041x027",11043.0203952733,19973.112710282
"041x028",11408.0373779376,19973.112710282
"041x029",11773.0543606018,19973.112710282
"041x030",12138.071343266,19973.112710282
"041x031",12503.0883259302,19973.112710282
"041x032",12868.1053085945,19973.112710282
"041x033",13233.1222912587,19973.112710282
"041x034",13598.1392739229,19973.112710282
"041x035",13963.1562565871,19973.112710282
"041x036",14328.1732392514,19973.112710282
"041x037",14693.1902219156,19973.112710282
"041x038",15058.2072045798,19973.112710282
"041x039",15423.2241872441,19973.112710282
"041x040",15788.2411699083,19973.112710282
"041x041",16153.2581525725,19973.112710282
"041x042",16518.2751352367,19973.112710282
"041x043",16883.292117901,19973.112710282
"041x044",17248.3091005652,19973.112710282
"041x045",17613.3260832294,19973.112710282
"041x046",17978.3430658936,19973.112710282
"041x047",18343.3600485579,19973.112710282
"041x048",18708.3770312221,19973.112710282
"041x049",19073.3940138863,19973.112710282
"041x050",19438.4109965506,19973.112710282
"041x051",19803.4279792148,19973.112710282
"041x052",20168.444961879,19973.112710282
"042x000",1187.56186333919,20338.1296929462
"042x001",1552.57884600342,20338.1296929462
"042x002",1917.59582866765,20338.1296929462
"042x003",2282.61281133187,20338.1296929462
"042x004",2647.6297939961,20338.1296929462
"042x005",3012.64677666033,20338.1296929462
"042x006",3377.66375932455,20338.1296929462
"042x007",3742.68074198878,20338.1296929462
"042x008",4107.69772465301,20338.1296929462
"042x009",4472.71470731724,20338.1296929462
"042x010",4837.73168998146,20338.1296929462
"042x011",5202.74867264569,20338.1296929462
"042x012",5567.76565530992,20338.1296929462
"042x013",5932.78263797414,20338.1296929462
"042x014",6297.79962063837,20338.1296929462
"042x015",6662.8166033026,20338.1296929462
"042x016",7027.83358596683,20338.1296929462
"042x017",7392.85056863105,20338.1296929462
"042x018",7757.86755129528,20338.1296929462
"042x019",8122.88453395951,20338.1296929462
"042x020",8487.90151662374,20338.1296929462
"042x021",8852.91849928796,20338.1296929462
"042x022",9217.93548195219,20338.1296929462
"042x023",9582.95246461642,20338.1296929462
"042x024",9947.96944728064,20338.1296929462
"042x025",10312.9864299449,20338.1296929462
"042x026",10678.0034126091,20338.1296929462
"042x027",11043.0203952733,20338.1296929462
"042x028",11408.0373779376,20338.1296929462
"042x029",11773.0543606018,20338.1296929462
"042x030",12138.071343266,20338.1296929462
"042x031",12503.0883259302,20338.1296929462
"042x032",12868.1053085945,20338.1296929462
"042x033",13233.1222912587,20338.1296929462
"042x034",13598.1392739229,20338.1296929462
"042x035",13963.1562565871,20338.1296929462
"042x036",14328.1732392514,20338.1296929462
"042x037",14693.1902219156,20338.1296929462
"042x038",15058.2072045798,20338.1296929462
"042x039",15423.2241872441,20338.1296929462
"042x040",15788.2411699083,20338.1296929462
"042x041",16153.2581525725,20338.1296929462
"042x042",16518.2751352367,20338.1296929462
"042x043",16883.292117901,20338.1296929462
"042x044",17248.3091005652,20338.1296929462
"042x045",17613.3260832294,20338.1296929462
"042x046",17978.3430658936,20338.1296929462
"042x047",18343.3600485579,20338.1296929462
"042x048",18708.3770312221,20338.1296929462
"042x049",19073.3940138863,20338.1296929462
"042x050",19438.4109965506,20338.1296929462
"042x051",19803.4279792148,20338.1296929462
"042x052",20168.444961879,20338.1296929462
"043x000",1187.56186333919,20703.1466756105
"043x001",1552.57884600342,20703.1466756105
"043x002",1917.59582866765,20703.1466756105
"043x003",2282.61281133187,20703.1466756105
"043x004",2647.6297939961,20703.1466756105
"043x005",3012.64677666033,20703.1466756105
"043x006",3377.66375932455,20703.1466756105
"043x007",3742.68074198878,20703.1466756105
"043x008",4107.69772465301,20703.1466756105
"043x009",4472.71470731724,20703.1466756105
"043x010",4837.73168998146,20703.1466756105
"043x011",5202.74867264569,20703.1466756105
"043x012",5567.76565530992,20703.1466756105
"043x013",5932.78263797414,20703.1466756105
"043x014",6297.79962063837,20703.1466756105
"043x015",6662.8166033026,20703.1466756105
"043x016",7027.83358596683,20703.1466756105
"043x017",7392.85056863105,20703.1466756105
"043x018",7757.86755129528,20703.1466756105
"043x019",8122.88453395951,20703.1466756105
"043x020",8487.90151662374,20703.1466756105
"043x021",8852.91849928796,20703.1466756105
"043x022",9217.93548195219,20703.1466756105
"043x023",9582.95246461642,20703.1466756105
"043x024",9947.96944728064,20703.1466756105
"043x025",10312.9864299449,20703.1466756105
"043x026",10678.0034126091,20703.1466756105
"043x027",11043.0203952733,20703.1466756105
"043x028",11408.0373779376,20703.1466756105
"043x029",11773.0543606018,20703.1466756105
"043x030",12138.071343266,20703.1466756105
"043x031",12503.0883259302,20703.1466756105
"043x032",12868.1053085945,20703.1466756105
"043x033",13233.1222912587,20703.1466756105
"043x034",13598.1392739229,20703.1466756105
"043x035",13963.1562565871,20703.1466756105
"043x036",14328.1732392514,20703.1466756105
"043x037",14693.1902219156,20703.1466756105
"043x038",15058.2072045798,20703.1466756105
"043x039",15423.2241872441,20703.1466756105
"043x040",15788.2411699083,20703.1466756105
"043x041",16153.2581525725,20703.1466756105
"043x042",16518.2751352367,20703.1466756105
"043x043",16883.292117901,20703.1466756105
"043x044",17248.3091005652,20703.1466756105
"043x045",17613.3260832294,20703.1466756105
"043x046",17978.3430658936,20703.1466756105
"043x047",18343.3600485579,20703.1466756105
"043x048",18708.3770312221,20703.1466756105
"043x049",19073.3940138863,20703.1466756105
"043x050",19438.4109965506,20703.1466756105
"043x051",19803.4279792148,20703.1466756105
"043x052",20168.444961879,20703.1466756105
"044x000",1187.56186333919,21068.1636582747
"044x001",1552.57884600342,21068.1636582747
"044x002",1917.59582866765,21068.1636582747
"044x003",2282.61281133187,21068.1636582747
"044x004",2647.6297939961,21068.1636582747
"044x005",3012.64677666033,21068.1636582747
"044x006",3377.66375932455,21068.1636582747
"044x007",3742.68074198878,21068.1636582747
"044x008",4107.69772465301,21068.1636582747
"044x009",4472.71470731724,21068.1636582747
"044x010",4837.73168998146,21068.1636582747
"044x011",5202.74867264569,21068.1636582747
"044x012",5567.76565530992,21068.1636582747
"044x013",5932.78263797414,21068.1636582747
"044x014",6297.79962063837,21068.1636582747
"044x015",6662.8166033026,21068.1636582747
"044x016",7027.83358596683,21068.1636582747
"044x017",7392.85056863105,21068.1636582747
"044x018",7757.86755129528,21068.1636582747
"044x019",8122.88453395951,21068.1636582747
"044x020",8487.90151662374,21068.1636582747
"044x021",8852.91849928796,21068.1636582747
"044x022",9217.93548195219,21068.1636582747
"044x023",9582.95246461642,21068.1636582747
"044x024",9947.96944728064,21068.1636582747
"044x025",10312.9864299449,21068.1636582747
"044x026",10678.0034126091,21068.1636582747
"044x027",11043.0203952733,21068.1636582747
"044x028",11408.0373779376,21068.1636582747
"044x029",11773.0543606018,21068.1636582747
"044x030",12138.071343266,21068.1636582747
"044x031",12503.0883259302,21068.1636582747
"044x032",12868.1053085945,21068.1636582747
"044x033",13233.1222912587,21068.1636582747
"044x034",13598.1392739229,21068.1636582747
"044x035",13963.1562565871,21068.1636582747
"044x036",14328.1732392514,21068.1636582747
"044x037",14693.1902219156,21068.1636582747
"044x038",15058.2072045798,21068.1636582747
"044x039",15423.2241872441,21068.1636582747
"044x040",15788.2411699083,21068.1636582747
"044x041",16153.2581525725,21068.1636582747
"044x042",16518.2751352367,21068.1636582747
"044x043",16883.292117901,21068.1636582747
"044x044",17248.3091005652,21068.1636582747
"044x045",17613.3260832294,21068.1636582747
"044x046",17978.3430658936,21068.1636582747
"044x047",18343.3600485579,21068.1636582747
"044x048",18708.3770312221,21068.1636582747
"044x049",19073.3940138863,21068.1636582747
"044x050",19438.4109965506,21068.1636582747
"044x051",19803.4279792148,21068.1636582747
"044x052",20168.444961879,21068.1636582747
"045x000",1187.56186333919,21433.1806409389
"045x001",1552.57884600342,21433.1806409389
"045x002",1917.59582866765,21433.1806409389
"045x003",2282.61281133187,21433.1806409389
"045x004",2647.6297939961,21433.1806409389
"045x005",3012.64677666033,21433.1806409389
"045x006",3377.66375932455,21433.1806409389
"045x007",3742.68074198878,21433.1806409389
"045x008",4107.69772465301,21433.1806409389
"045x009",4472.71470731724,21433.1806409389
"045x010",4837.73168998146,21433.1806409389
"045x011",5202.74867264569,21433.1806409389
"045x012",5567.76565530992,21433.1806409389
"045x013",5932.78263797414,21433.1806409389
"045x014",6297.79962063837,21433.1806409389
"045x015",6662.8166033026,21433.1806409389
"045x016",7027.83358596683,21433.1806409389
"045x017",7392.85056863105,21433.1806409389
"045x018",7757.86755129528,21433.1806409389
"045x019",8122.88453395951,21433.1806409389
"045x020",8487.90151662374,21433.1806409389
"045x021",8852.91849928796,21433.1806409389
"045x022",9217.93548195219,21433.1806409389
"045x023",9582.95246461642,21433.1806409389
"045x024",9947.96944728064,21433.1806409389
"045x025",10312.9864299449,21433.1806409389
"045x026",10678.0034126091,21433.1806409389
"045x027",11043.0203952733,21433.1806409389
"045x028",11408.0373779376,21433.1806409389
"045x029",11773.0543606018,21433.1806409389
"045x030",12138.071343266,21433.1806409389
"045x031",12503.0883259302,21433.1806409389
"045x032",12868.1053085945,21433.1806409389
"045x033",13233.1222912587,21433.1806409389
"045x034",13598.1392739229,21433.1806409389
"045x035",13963.1562565871,21433.1806409389
"045x036",14328.1732392514,21433.1806409389
"045x037",14693.1902219156,21433.1806409389
"045x038",15058.2072045798,21433.1806409389
"045x039",15423.2241872441,21433.1806409389
"045x040",15788.2411699083,21433.1806409389
"045x041",16153.2581525725,21433.1806409389
"045x042",16518.2751352367,21433.1806409389
"045x043",16883.292117901,21433.1806409389
"045x044",17248.3091005652,21433.1806409389
"045x045",17613.3260832294,21433.1806409389
"045x046",17978.3430658936,21433.1806409389
"045x047",18343.3600485579,21433.1806409389
"045x048",18708.3770312221,21433.1806409389
"045x049",19073.3940138863,21433.1806409389
"045x050",19438.4109965506,21433.1806409389
"045x051",19803.4279792148,21433.1806409389
"045x052",20168.444961879,21433.1806409389
"046x000",1187.56186333919,21798.1976236031
"046x001",1552.57884600342,21798.1976236031
"046x002",1917.59582866765,21798.1976236031
"046x003",2282.61281133187,21798.1976236031
"046x004",2647.6297939961,21798.1976236031
"046x005",3012.64677666033,21798.1976236031
"046x006",3377.66375932455,21798.1976236031
"046x007",3742.68074198878,21798.1976236031
"046x008",4107.69772465301,21798.1976236031
"046x009",4472.71470731724,21798.1976236031
"046x010",4837.73168998146,21798.1976236031
"046x011",5202.74867264569,21798.1976236031
"046x012",5567.76565530992,21798.1976236031
"046x013",5932.78263797414,21798.1976236031
"046x014",6297.79962063837,21798.1976236031
"046x015",6662.8166033026,21798.1976236031
"046x016",7027.83358596683,21798.1976236031
"046x017",7392.85056863105,21798.1976236031
"046x018",7757.86755129528,21798.1976236031
"046x019",8122.88453395951,21798.1976236031
"046x020",8487.90151662374,21798.1976236031
"046x021",8852.91849928796,21798.1976236031
"046x022",9217.93548195219,21798.1976236031
"046x023",9582.95246461642,21798.1976236031
"046x024",9947.96944728064,21798.1976236031
"046x025",10312.9864299449,21798.1976236031
"046x026",10678.0034126091,21798.1976236031
"046x027",11043.0203952733,21798.1976236031
"046x028",11408.0373779376,21798.1976236031
"046x029",11773.0543606018,21798.1976236031
"046x030",12138.071343266,21798.1976236031
"046x031",12503.0883259302,21798.1976236031
"046x032",12868.1053085945,21798.1976236031
"046x033",13233.1222912587,21798.1976236031
"046x034",13598.1392739229,21798.1976236031
"046x035",13963.1562565871,21798.1976236031
"046x036",14328.1732392514,21798.1976236031
"046x037",14693.1902219156,21798.1976236031
"046x038",15058.2072045798,21798.1976236031
"046x039",15423.2241872441,21798.1976236031
"046x040",15788.2411699083,21798.1976236031
"046x041",16153.2581525725,21798.1976236031
"046x042",16518.2751352367,21798.1976236031
"046x043",16883.292117901,21798.1976236031
"046x044",17248.3091005652,21798.1976236031
"046x045",17613.3260832294,21798.1976236031
"046x046",17978.3430658936,21798.1976236031
"046x047",18343.3600485579,21798.1976236031
"046x048",18708.3770312221,21798.1976236031
"046x049",19073.3940138863,21798.1976236031
"046x050",19438.4109965506,21798.1976236031
"046x051",19803.4279792148,21798.1976236031
"046x052",20168.444961879,21798.1976236031
"047x000",1187.56186333919,22163.2146062674
"047x001",1552.57884600342,22163.2146062674
"047x002",1917.59582866765,22163.2146062674
"047x003",2282.61281133187,22163.2146062674
"047x004",2647.6297939961,22163.2146062674
"047x005",3012.64677666033,22163.2146062674
"047x006",3377.66375932455,22163.2146062674
"047x007",3742.68074198878,22163.2146062674
"047x008",4107.69772465301,22163.2146062674
"047x009",4472.71470731724,22163.2146062674
"047x010",4837.73168998146,22163.2146062674
"047x011",5202.74867264569,22163.2146062674
"047x012",5567.76565530992,22163.2146062674
"047x013",5932.78263797414,22163.2146062674
"047x014",6297.79962063837,22163.2146062674
"047x015",6662.8166033026,22163.2146062674
"047x016",7027.83358596683,22163.2146062674
"047x017",7392.85056863105,22163.2146062674
"047x018",7757.86755129528,22163.2146062674
"047x019",8122.88453395951,22163.2146062674
"047x020",8487.90151662374,22163.2146062674
"047x021",8852.91849928796,22163.2146062674
"047x022",9217.93548195219,22163.2146062674
"047x023",9582.95246461642,22163.2146062674
"047x024",9947.96944728064,22163.2146062674
"047x025",10312.9864299449,22163.2146062674
"047x026",10678.0034126091,22163.2146062674
"047x027",11043.0203952733,22163.2146062674
"047x028",11408.0373779376,22163.2146062674
"047x029",11773.0543606018,22163.2146062674
"047x030",12138.071343266,22163.2146062674
"047x031",12503.0883259302,22163.2146062674
"047x032",12868.1053085945,22163.2146062674
"047x033",13233.1222912587,22163.2146062674
"047x034",13598.1392739229,22163.2146062674
"047x035",13963.1562565871,22163.2146062674
"047x036",14328.1732392514,22163.2146062674
"047x037",14693.1902219156,22163.2146062674
"047x038",15058.2072045798,22163.2146062674
"047x039",15423.2241872441,22163.2146062674
"047x040",15788.2411699083,22163.2146062674
"047x041",16153.2581525725,22163.2146062674
"047x042",16518.2751352367,22163.2146062674
"047x043",16883.292117901,22163.2146062674
"047x044",17248.3091005652,22163.2146062674
"047x045",17613.3260832294,22163.2146062674
"047x046",17978.3430658936,22163.2146062674
"047x047",18343.3600485579,22163.2146062674
"047x048",18708.3770312221,22163.2146062674
"047x049",19073.3940138863,22163.2146062674
"047x050",19438.4109965506,22163.2146062674
"047x051",19803.4279792148,22163.2146062674
"047x052",20168.444961879,22163.2146062674
"048x000",1187.56186333919,22528.2315889316
"048x001",1552.57884600342,22528.2315889316
"048x002",1917.59582866765,22528.2315889316
"048x003",2282.61281133187,22528.2315889316
"048x004",2647.6297939961,22528.2315889316
"048x005",3012.64677666033,22528.2315889316
"048x006",3377.66375932455,22528.2315889316
"048x007",3742.68074198878,22528.2315889316
"048x008",4107.69772465301,22528.2315889316
"048x009",4472.71470731724,22528.2315889316
"048x010",4837.73168998146,22528.2315889316
"048x011",5202.74867264569,22528.2315889316
"048x012",5567.76565530992,22528.2315889316
"048x013",5932.78263797414,22528.2315889316
"048x014",6297.79962063837,22528.2315889316
"048x015",6662.8166033026,22528.2315889316
"048x016",7027.83358596683,22528.2315889316
"048x017",7392.85056863105,22528.2315889316
"048x018",7757.86755129528,22528.2315889316
"048x019",8122.88453395951,22528.2315889316
"048x020",8487.90151662374,22528.2315889316
"048x021",8852.91849928796,22528.2315889316
"048x022",9217.93548195219,22528.2315889316
"048x023",9582.95246461642,22528.2315889316
"048x024",9947.96944728064,22528.2315889316
"048x025",10312.9864299449,22528.2315889316
"048x026",10678.0034126091,22528.2315889316
"048x027",11043.0203952733,22528.2315889316
"048x028",11408.0373779376,22528.2315889316
"048x029",11773.0543606018,22528.2315889316
"048x030",12138.071343266,22528.2315889316
"048x031",12503.0883259302,22528.2315889316
"048x032",12868.1053085945,22528.2315889316
"048x033",13233.1222912587,22528.2315889316
"048x034",13598.1392739229,22528.2315889316
"048x035",13963.1562565871,22528.2315889316
"048x036",14328.1732392514,22528.2315889316
"048x037",14693.1902219156,22528.2315889316
"048x038",15058.2072045798,22528.2315889316
"048x039",15423.2241872441,22528.2315889316
"048x040",15788.2411699083,22528.2315889316
"048x041",16153.2581525725,22528.2315889316
"048x042",16518.2751352367,22528.2315889316
"048x043",16883.292117901,22528.2315889316
"048x044",17248.3091005652,22528.2315889316
"048x045",17613.3260832294,22528.2315889316
"048x046",17978.3430658936,22528.2315889316
"048x047",18343.3600485579,22528.2315889316
"048x048",18708.3770312221,22528.2315889316
"048x049",19073.3940138863,22528.2315889316
"048x050",19438.4109965506,22528.2315889316
"048x051",19803.4279792148,22528.2315889316
"048x052",20168.444961879,22528.2315889316
"049x000",1187.56186333919,22893.2485715958
"049x001",1552.57884600342,22893.2485715958
"049x002",1917.59582866765,22893.2485715958
"049x003",2282.61281133187,22893.2485715958
"049x004",2647.6297939961,22893.2485715958
"049x005",3012.64677666033,22893.2485715958
"049x006",3377.66375932455,22893.2485715958
"049x007",3742.68074198878,22893.2485715958
"049x008",4107.69772465301,22893.2485715958
"049x009",4472.71470731724,22893.2485715958
"049x010",4837.73168998146,22893.2485715958
"049x011",5202.74867264569,22893.2485715958
"049x012",5567.76565530992,22893.2485715958
"049x013",5932.78263797414,22893.2485715958
"049x014",6297.79962063837,22893.2485715958
"049x015",6662.8166033026,22893.2485715958
"049x016",7027.83358596683,22893.2485715958
"049x017",7392.85056863105,22893.2485715958
"049x018",7757.86755129528,22893.2485715958
"049x019",8122.88453395951,22893.2485715958
"049x020",8487.90151662374,22893.2485715958
"049x021",8852.91849928796,22893.2485715958
"049x022",9217.93548195219,22893.2485715958
"049x023",9582.95246461642,22893.2485715958
"049x024",9947.96944728064,22893.2485715958
"049x025",10312.9864299449,22893.2485715958
"049x026",10678.0034126091,22893.2485715958
"049x027",11043.0203952733,22893.2485715958
"049x028",11408.0373779376,22893.2485715958
"049x029",11773.0543606018,22893.2485715958
"049x030",12138.071343266,22893.2485715958
"049x031",12503.0883259302,22893.2485715958
"049x032",12868.1053085945,22893.2485715958
"049x033",13233.1222912587,22893.2485715958
"049x034",13598.1392739229,22893.2485715958
"049x035",13963.1562565871,22893.2485715958
"049x036",14328.1732392514,22893.2485715958
"049x037",14693.1902219156,22893.2485715958
"049x038",15058.2072045798,22893.2485715958
"049x039",15423.2241872441,22893.2485715958
"049x040",15788.2411699083,22893.2485715958
"049x041",16153.2581525725,22893.2485715958
"049x042",16518.2751352367,22893.2485715958
"049x043",16883.292117901,22893.2485715958
"049x044",17248.3091005652,22893.2485715958
"049x045",17613.3260832294,22893.2485715958
"049x046",17978.3430658936,22893.2485715958
"049x047",18343.3600485579,22893.2485715958
"049x048",18708.3770312221,22893.2485715958
"049x049",19073.3940138863,22893.2485715958
"049x050",19438.4109965506,22893.2485715958
"049x051",19803.4279792148,22893.2485715958
"049x052",20168.444961879,22893.2485715958
"050x000",1187.56186333919,23258.2655542601
"050x001",1552.57884600342,23258.2655542601
"050x002",1917.59582866765,23258.2655542601
"050x003",2282.61281133187,23258.2655542601
"050x004",2647.6297939961,23258.2655542601
"050x005",3012.64677666033,23258.2655542601
"050x006",3377.66375932455,23258.2655542601
"050x007",3742.68074198878,23258.2655542601
"050x008",4107.69772465301,23258.2655542601
"050x009",4472.71470731724,23258.2655542601
"050x010",4837.73168998146,23258.2655542601
"050x011",5202.74867264569,23258.2655542601
"050x012",5567.76565530992,23258.2655542601
"050x013",5932.78263797414,23258.2655542601
"050x014",6297.79962063837,23258.2655542601
"050x015",6662.8166033026,23258.2655542601
"050x016",7027.83358596683,23258.2655542601
"050x017",7392.85056863105,23258.2655542601
"050x018",7757.86755129528,23258.2655542601
"050x019",8122.88453395951,23258.2655542601
"050x020",8487.90151662374,23258.2655542601
"050x021",8852.91849928796,23258.2655542601
"050x022",9217.93548195219,23258.2655542601
"050x023",9582.95246461642,23258.2655542601
"050x024",9947.96944728064,23258.2655542601
"050x025",10312.9864299449,23258.2655542601
"050x026",10678.0034126091,23258.2655542601
